tachometer,und-accelerometer-axial,und-accelerometer-radial,und-accelerometer-tangential,over-accelerometer-axial,over-accelerometer-radial,over-accelerometer-tangential,microphone
-0.56027,-0.85906,-0.11859,-0.014886,0.97076,0.00084611,0.1123,-0.042857
-0.57041,1.3228,0.3872,0.028635,1.0634,0.0039201,0.1949,-0.059797
-0.56796,-0.8367,-0.21513,-0.044528,0.96853,0.00098088,0.098775,-0.0043062
-0.56264,0.96442,0.40944,0.031481,1.0475,0.0018023,0.17326,-0.10207
-0.57176,-0.30586,-0.19677,-0.034078,0.98646,-0.0017401,0.11753,0.038626
-0.5605,0.17869,0.26442,0.017973,1.0114,-0.0015348,0.13413,-0.13118
-0.57323,0.49202,-0.018486,-0.0013082,1.0174,-0.0031841,0.13273,0.033247
-0.5664,-0.67188,-0.013231,0.0082234,0.96625,-0.00017427,0.084365,-0.11607
-0.56233,1.0707,0.24106,0.044468,1.0362,0.00074985,0.15061,-0.001264
-0.57379,-0.95558,-0.17274,-0.0034727,0.94176,0.00014018,0.059949,-0.034364
-0.55947,1.2586,0.39138,0.049465,1.0289,0.0023799,0.14689,-0.068461
-0.57292,-0.80454,-0.27705,-0.032703,0.93155,0.0029831,0.065549,0.0013888
-0.56602,0.72806,0.38003,0.029072,0.9971,0.0035928,0.13219,-0.10171
-0.56572,-0.034206,-0.10794,-0.021797,0.95661,0.0017702,0.11336,0.022125
-0.56901,-0.096955,0.23948,0.0067076,0.95259,-0.00070051,0.12507,-0.11122
-0.56678,0.66536,0.10435,-0.0064594,0.96841,-0.0057447,0.15784,0.0056966
-0.56675,-0.74752,0.0052059,-0.015374,0.90278,-0.0065725,0.11585,-0.082626
-0.5699,1.2263,0.32293,0.034519,0.97916,-0.00844,0.18931,-0.03816
-0.56533,-0.85086,-0.19393,-0.007821,0.8793,0.0015713,0.098885,-0.01336
-0.56982,1.1957,0.40386,0.063852,0.96807,0.024488,0.18457,-0.094113
-0.56949,-0.60304,-0.1845,0.0064314,0.89562,0.017788,0.11449,0.0052099
-0.56254,0.49662,0.33715,0.056517,0.93654,0.022659,0.14531,-0.12247
-0.57502,0.1236,-0.045949,0.015623,0.91336,0.02366,0.11906,0.031763
-0.5581,-0.30322,0.15471,0.034577,0.89352,0.028923,0.098332,-0.12361
-0.57525,0.84267,0.10529,0.036503,0.92128,0.027453,0.12402,0.011197
-0.56268,-0.80609,-0.1351,0.0038494,0.83833,0.029892,0.043496,-0.084962
-0.56554,1.2396,0.29309,0.056498,0.92566,0.030026,0.11925,-0.043904
-0.57214,-0.96104,-0.22162,0.0047229,0.83386,0.028672,0.037145,-0.01925
-0.55871,1.0499,0.34837,0.067487,0.90958,0.031811,0.11534,-0.10185
-0.57389,-0.42951,-0.23651,0.0060011,0.84304,0.030944,0.061047,0.011951
-0.56511,0.44139,0.24132,0.048322,0.87218,0.035501,0.090889,-0.12841
-0.56402,0.46449,-0.020375,0.019547,0.88125,0.033704,0.10974,0.046536
-0.57229,-0.35399,0.08363,0.025315,0.84605,0.032626,0.096656,-0.10458
-0.55979,1.069,0.18695,0.046279,0.88003,0.033967,0.14246,-0.0048903
-0.56953,-0.90987,-0.15835,0.007716,0.78279,0.031746,0.066242,-0.057387
-0.56691,1.22,0.36015,0.058617,0.86645,0.033562,0.16175,-0.05987
-0.56443,-0.74888,-0.16653,-0.010609,0.77993,0.030675,0.090812,-0.021586
-0.57006,0.89479,0.3911,0.043877,0.83906,0.031836,0.14806,-0.099735
-0.56577,-0.21659,-0.10245,-0.0055473,0.79535,0.025002,0.10606,0.030205
-0.56452,0.0050452,0.25303,0.034853,0.80559,0.030931,0.11798,-0.10027
-0.5696,0.60507,0.068874,0.022392,0.81738,0.012321,0.12905,0.0014619
-0.55789,-0.63285,0.040557,0.014595,0.76805,-0.0067458,0.080101,-0.085449
-0.57526,1.1893,0.26499,0.045598,0.83569,0.0020333,0.1385,-0.037966
-0.56514,-1.0568,-0.14818,0.0070544,0.74177,-0.0032739,0.054985,-0.032562
-0.56346,1.1302,0.37206,0.067565,0.82847,-0.00183,0.13848,-0.076565
-0.57244,-0.62545,-0.14273,0.017633,0.7616,-0.0079779,0.08204,-0.045754
-0.55994,0.60989,0.35791,0.070185,0.80984,-0.00887,0.13729,-0.10662
-0.57474,-0.025016,-0.10578,0.016766,0.77031,-0.013285,0.10895,0.040646
-0.56379,-0.14663,0.1657,0.032361,0.75867,-0.0079394,0.1108,-0.12288
-0.56556,0.91534,0.1296,0.033363,0.80176,-0.0076186,0.15129,0.023317
-0.57066,-0.53759,-0.02333,0.0089106,0.74207,-0.0054174,0.10427,-0.072233
-0.55952,1.2352,0.32584,0.036015,0.8092,-0.003659,0.17758,-0.04955
-0.57233,-0.99639,-0.1804,-0.022189,0.70689,-0.0038964,0.083723,-0.035337
-0.56423,1.0459,0.42695,0.039285,0.79114,-0.0053083,0.1565,-0.093748
-0.56329,-0.59121,-0.16087,-0.027083,0.72538,-0.0055971,0.088815,0.032152
-0.56944,0.39207,0.36962,0.017723,0.76583,-0.0078496,0.11547,-0.12724
-0.56159,0.07473,-0.059131,-0.025266,0.74995,-0.0090689,0.091101,0.070581
-0.56753,-0.50394,0.13024,-0.0071851,0.73053,-0.008716,0.057553,-0.051911
-0.56786,0.9393,0.1865,0.0062901,0.77779,-0.0078945,0.089541,-0.013165
-0.56113,-1.3859,-0.16635,-0.032812,0.70092,-0.01136,0.0056004,0.019496
-0.57376,1.0998,0.39347,0.041353,0.79126,-0.0093898,0.081186,-0.094478
-0.56327,-1.1222,-0.30263,-0.02621,0.70775,0.0045875,-0.0041801,0.024632
-0.56605,0.85975,0.42541,0.0503,0.76832,0.0065577,0.053899,-0.13529
-0.5745,-0.71048,-0.37668,-0.031271,0.70113,0.0031628,-0.0036342,0.17923
-0.55697,0.013407,0.20248,0.028385,0.73795,0.003811,0.027557,-0.12609
-0.5779,0.22511,-0.12022,-0.0077439,0.75458,0.0060699,0.058285,0.1269
-0.56139,-1.1401,-0.088399,-0.024399,0.73289,0.0087204,0.051305,-0.03541
-0.56536,1.0371,0.17356,-0.012356,0.76275,0.0070518,0.10344,0.027674
-0.57225,-1.5845,-0.29848,-0.070573,0.67895,0.0062304,0.04259,0.09986
-0.55585,1.1709,0.33895,0.015969,0.75743,0.0077385,0.14108,-0.1002
-0.57959,-1.5021,-0.4302,-0.048645,0.68339,0.0088038,0.088956,0.16151
-0.56061,0.34838,0.31721,0.036497,0.7424,0.0069427,0.14641,-0.13984
-0.56691,-0.31234,-0.25318,-0.0001328,0.7444,0.0056913,0.15346,0.09122
-0.57101,-0.3662,0.1574,0.038385,0.74216,0.0067438,0.1469,-0.11261
-0.55861,0.53949,0.018947,0.026548,0.74895,0.0083802,0.15006,0.039916
-0.57213,-1.084,-0.10306,0.015077,0.71985,0.0095482,0.12814,-0.03025
-0.56397,1.0662,0.30606,0.048989,0.74301,0.011165,0.14711,-0.0076648
-0.56426,-1.8374,-0.16353,-0.017879,0.6936,0.010575,0.09482,0.17268
-0.57186,1.1171,0.40861,0.055721,0.73165,0.0096445,0.12549,-0.11672
-0.55856,-1.3253,-0.32703,-0.033352,0.68824,0.0074176,0.079118,0.21371
-0.56974,0.45688,0.32505,0.036182,0.708,0.0066347,0.092264,-0.13846
-0.56683,-0.31525,-0.075769,-0.0090028,0.70452,0.0097151,0.088648,0.17631
-0.55381,-0.61193,0.21474,0.021255,0.68976,0.04555,0.079786,-0.060162
-0.57716,0.71726,0.02002,0.037345,0.70083,0.041899,0.09717,0.055662
-0.55571,-1.4125,-0.27354,-0.00020346,0.65958,0.041231,0.068092,0.1094
-0.56716,1.3248,0.32499,0.061257,0.69173,0.045133,0.1054,-0.094429
-0.56858,-1.8835,-0.42781,-0.019337,0.64272,0.044524,0.075002,0.17555
-0.55717,0.93329,0.42286,0.072446,0.67189,0.04702,0.11781,-0.17457
-0.57489,-1.2167,-0.22411,-0.018811,0.63233,0.045948,0.086522,0.3399
-0.55784,0.14942,0.32697,0.033979,0.64,0.044267,0.09577,-0.11461
-0.56336,-0.030404,0.050393,-0.017577,0.63905,0.042245,0.098172,0.16075
-0.56811,-0.83552,0.17143,-0.019357,0.61998,0.043099,0.083902,-0.026478
-0.55701,1.0009,0.2861,0.0073948,0.64691,0.044139,0.10375,0.024047
-0.56863,-1.1809,-0.0050468,-0.026955,0.61195,0.044485,0.069916,0.1204
-0.56447,1.4481,0.4367,0.041905,0.64485,0.04659,0.097587,-0.097253
-0.56105,-1.4299,-0.1474,-0.025253,0.60804,0.044126,0.061085,0.15917
-0.5706,0.85674,0.43483,0.054828,0.62992,0.046423,0.079009,-0.15586
-0.55879,-0.47016,-0.046392,0.0079408,0.60936,0.044562,0.061593,0.20351
-0.56557,0.15496,0.29474,0.044346,0.6054,0.044126,0.061618,-0.081603
-0.56772,0.57127,0.10068,0.03096,0.61135,0.046821,0.072433,0.039989
-0.55676,-0.48919,0.051022,0.014325,0.59227,0.046301,0.058247,-0.044001
-0.57244,1.227,0.33168,0.031063,0.61226,0.045775,0.07479,-0.038988
-0.55763,-0.41227,0.073281,-0.013589,0.57889,0.0465,0.056038,-0.0098066
-0.56463,1.3157,0.37363,0.024422,0.60447,0.051525,0.092797,-0.086081
-0.56842,-0.37957,-0.083664,-0.010236,0.58069,0.037419,0.079002,0.041765
-0.55559,0.89391,0.30811,0.036529,0.59725,0.030732,0.107,-0.10229
-0.57012,0.303,0.089868,0.01227,0.58848,0.033396,0.10691,0.016235
-0.55966,0.32841,0.25828,0.024762,0.58262,0.034384,0.10676,-0.085449
-0.56031,0.95763,0.18294,0.026972,0.59672,0.034378,0.11757,-0.026551
-0.57029,-0.2031,0.093112,0.019277,0.56818,0.033145,0.088616,-0.070797
-0.55243,1.1855,0.35248,0.040633,0.59848,0.029975,0.11576,-0.049234
-0.57103,-0.40717,0.15632,-0.0021432,0.56294,0.030206,0.085598,0.021127
-0.55842,1.1811,0.40282,0.042348,0.59481,0.030976,0.10651,-0.089951
-0.56138,-0.06184,0.045266,0.0094116,0.55419,0.029487,0.059191,0.036508
-0.56679,0.8333,0.34693,0.051154,0.56267,0.031387,0.065093,-0.10188
-0.55837,0.56585,0.12294,0.037287,0.56711,0.031278,0.07321,0.020348
-0.5628,0.1949,0.22614,0.043723,0.55474,0.030168,0.06542,-0.057217
-0.57107,1.061,0.26709,0.054481,0.57074,0.031034,0.076716,-0.031078
-0.54705,-0.15992,0.13179,0.028982,0.54307,0.029718,0.05903,-0.0019211
-0.58949,1.3989,0.34648,0.06012,0.56857,0.02891,0.091204,-0.074497
-0.64917,-0.44975,-0.081062,0.01155,0.53218,0.028711,0.065735,0.027041
-0.60808,1.1457,0.37204,0.040164,0.55817,0.032215,0.10226,-0.10643
-0.67574,0.079772,0.11804,-0.014963,0.54178,0.03079,0.10014,0.050381
-0.65332,0.62757,0.37005,0.0059497,0.54442,0.032998,0.1161,-0.099565
-0.73802,0.47381,0.11876,-0.010371,0.5396,0.029558,0.12296,0.065909
-0.68854,-0.46142,0.1223,0.0040549,0.51519,0.034974,0.10685,-0.047774
-0.63271,1.1894,0.31989,0.03597,0.54297,0.017108,0.13587,-0.015453
-0.8417,-0.82994,0.087048,-0.0068383,0.50188,-0.0012075,0.10045,0.051014
-0.86801,1.3817,0.41859,0.05301,0.54577,0.0028291,0.13835,-0.089805
-0.65023,-0.99916,-0.11703,-0.003736,0.49832,-0.0040889,0.090921,0.070727
-0.84576,0.72507,0.42035,0.070994,0.5407,-0.002953,0.12695,-0.13451
-0.75017,-0.14325,-0.1109,-0.0015715,0.48757,-0.010224,0.075849,0.091196
-0.66786,0.039679,0.27776,0.034814,0.49574,-0.007856,0.081308,-0.11451
-0.70279,0.51392,0.009722,-0.0073971,0.49842,-0.0068677,0.07357,0.093629
-0.61209,-1.102,-0.10496,-0.042106,0.458,-0.0058538,0.017218,-0.021976
-0.72063,1.2705,0.32645,0.0028474,0.55682,-0.0073105,0.11093,-0.01207
-0.66306,-1.452,-0.22052,-0.0753,0.46673,-0.010166,0.030171,0.072748
-0.69842,1.2107,0.44803,0.018038,0.55589,-0.011135,0.11102,-0.10378
-0.72325,-0.87914,-0.35861,-0.050437,0.49217,-0.01179,0.052056,0.067442
-0.72416,0.6392,0.35965,0.02263,0.5411,-0.010417,0.099617,-0.13865
-0.81593,-0.14606,-0.18793,-0.024347,0.50333,-0.013337,0.06867,0.12851
-0.64806,-0.53589,0.11421,0.012051,0.49576,-0.012823,0.065568,-0.084694
-0.71077,0.78012,0.091815,0.020388,0.52763,-0.013946,0.10382,0.022052
-0.79429,-1.2911,-0.12525,-0.020044,0.45948,-0.01324,0.040953,-0.062571
-0.56258,1.2686,0.32061,0.02931,0.54123,-0.015384,0.1152,-0.033682
-0.75797,-1.3297,-0.35438,-0.055228,0.45307,-0.014254,0.028835,0.078491
-0.59121,1.0807,0.40931,0.025771,0.53722,-0.010243,0.10023,-0.11234
-0.85754,-0.74373,-0.28111,-0.064503,0.46734,0.013469,0.037543,0.089784
-0.80131,0.23347,0.33765,-3.00E-05,0.50852,0.02205,0.074571,-0.1487
-0.59553,0.060236,-0.14889,-0.051041,0.49833,0.018263,0.060456,0.11064
-0.87244,-0.76047,0.0042809,-0.031573,0.47286,0.021164,0.023755,-0.050743
-0.82074,1.0491,0.1959,0.0009912,0.54307,0.021247,0.078617,0.0048205
-0.62915,-1.3128,-0.18446,-0.041625,0.47256,0.025002,0.0069105,0.01974
-0.78966,1.395,0.39146,0.040055,0.54567,0.024328,0.077558,-0.06868
-0.72561,-1.4271,-0.41737,-0.035484,0.44533,0.021433,-0.018308,0.10655
-0.76724,0.78037,0.40838,0.071682,0.52889,0.023885,0.055396,-0.12614
-0.7528,-0.56774,-0.35638,-0.00035761,0.47237,0.021876,0.00876,0.12892
-0.64737,-0.065777,0.20479,0.051167,0.50114,0.021639,0.045256,-0.10954
-0.92042,0.46108,-0.095992,0.0092767,0.50946,0.019694,0.073929,0.07265
-0.58872,-0.97613,-0.091289,-0.018676,0.46533,0.018,0.037954,-0.056024
-0.81499,1.1825,0.18311,0.013034,0.54082,0.019861,0.11774,-0.0024809
-0.67269,-1.4196,-0.37339,-0.055697,0.45508,0.021228,0.033465,0.038796
-0.66674,1.3144,0.35169,0.032489,0.55828,0.023307,0.12555,-0.086641
-0.88076,-1.1849,-0.47316,-0.052987,0.47384,0.0228,0.047349,0.14418
-0.68389,0.76458,0.2955,0.052002,0.55528,0.023795,0.11412,-0.13962
-0.78255,-0.34964,-0.24554,-0.010673,0.51279,0.024726,0.067893,0.15338
-0.67834,-0.33191,0.11675,0.049253,0.51479,0.024822,0.061317,-0.10959
-0.71938,0.67724,0.013242,0.044365,0.54092,0.024783,0.071104,0.07635
-0.78713,-1.1226,-0.10274,0.013779,0.45908,0.018866,-0.024602,0.019496
-0.74117,1.3518,0.2473,0.0784,0.55871,-0.011828,0.057663,-0.048382
-0.68399,-1.5032,-0.25634,-0.029884,0.44336,-0.013118,-0.061778,0.10261
-0.83368,1.1728,0.35317,0.064115,0.55269,-0.013606,0.034756,-0.12373
-0.65273,-0.99688,-0.24615,-0.069622,0.45831,-0.014947,-0.054438,0.1608
-0.90062,0.52643,0.28673,0.014486,0.51789,-0.016032,0.001606,-0.12841
-0.73685,-0.050948,-0.12734,-0.059981,0.4826,-0.020383,-0.028564,0.12695
-0.63605,-0.67928,0.079378,-0.024598,0.44528,-0.022404,-0.046038,-0.063447
-0.85707,0.91125,0.12208,-0.00051818,0.52349,-0.022167,0.041068,0.055395
-0.65625,-1.3556,-0.10892,-0.047277,0.41376,-0.020203,-0.042634,0.049407
-0.75834,1.3392,0.30853,0.046992,0.53354,-0.019613,0.07845,-0.065273
-0.81882,-1.2453,-0.25963,-0.054882,0.38553,-0.023329,-0.053115,0.13023
-0.68518,1.1572,0.37373,0.068695,0.503,-0.021384,0.061779,-0.14155
-0.79231,-0.72386,-0.25729,-0.035876,0.41074,-0.024657,-0.016221,0.1582
-0.74041,0.27789,0.23716,0.04001,0.45052,-0.020858,0.032752,-0.14756
-0.7193,0.20304,-0.036884,-0.021046,0.45616,-0.020447,0.037678,0.1461
-0.89921,-0.90509,0.030941,-0.019735,0.39182,-0.016776,-0.01956,-0.034485
-0.60925,1.1302,0.18124,0.024518,0.48568,-0.015987,0.072054,-0.0042332
-0.82977,-1.2949,-0.15583,-0.040687,0.362,-0.016494,-0.034312,0.075644
-0.60413,1.3785,0.31682,0.064938,0.48827,-0.01453,0.093272,-0.10185
-0.72335,-1.33,-0.27228,-0.05535,0.34786,-0.017733,-0.033213,0.17212
-0.78226,0.81666,0.30404,0.053055,0.44946,-0.0046729,0.065561,-0.14766
-0.72587,-0.57455,-0.15464,-0.041567,0.41128,6.96E-05,0.035565,0.17017
-0.70665,-0.26886,0.19805,0.027319,0.424,-0.0016439,0.056719,-0.11658
-0.74829,0.51983,-0.0046678,0.0028924,0.434,-0.0013615,0.068239,0.097743
-0.67006,-0.95068,-0.062054,-0.017879,0.3404,-0.0012717,-0.012817,-0.0026512
-0.78086,1.3022,0.24893,0.038604,0.45534,2.47E-05,0.094762,-0.028668
-0.71601,-1.4005,-0.16347,-0.058755,0.32102,0.00014018,-0.029457,0.077712
-0.61037,1.2548,0.37737,0.050627,0.45098,0.0021232,0.080203,-0.10864
-0.80897,-1.1173,-0.29439,-0.058915,0.33435,-0.0023755,-0.041209,0.14754
-0.69503,0.6368,0.34224,0.042624,0.42453,-0.0002192,0.044196,-0.15043
-0.63454,-0.22645,-0.15731,-0.029852,0.36801,-0.0025231,-0.0041415,0.13924
-0.76445,-0.40838,0.15022,0.014608,0.3608,-0.0020482,-0.015521,-0.092288
-0.70711,0.78748,0.075742,0.021577,0.43682,-0.0038322,0.058318,0.058875
-0.66583,-1.3059,-0.13979,-0.01312,0.35655,-0.00053365,-0.023748,0.02743
-0.69372,1.264,0.34123,0.057673,0.45984,-8.44E-05,0.08186,-0.05286
-0.84798,-1.3937,-0.27184,-0.028483,0.33356,-0.0038579,-0.025931,0.10127
-0.5856,1.1698,0.43511,0.067333,0.4391,-0.0022664,0.07942,-0.13352
-0.77163,-0.97759,-0.3025,-0.049872,0.34443,-0.0045703,0.0031216,0.18105
-0.64769,0.30515,0.32052,0.017325,0.3981,-0.0048141,0.05799,-0.14286
-0.68076,0.022648,-0.12886,-0.042517,0.39923,-0.0011305,0.074302,0.13576
-0.67753,-0.65767,0.047245,-0.019755,0.37082,-0.0055586,0.06167,-0.063569
-0.69039,0.95754,0.13754,0.0079665,0.41162,0.021318,0.10548,0.043907
-0.69388,-1.3413,-0.2364,-0.037238,0.32556,0.026529,0.031416,0.050989
-0.61591,1.3893,0.36029,0.0422,0.41651,0.021279,0.11726,-0.075592
-0.6504,-1.3346,-0.38625,-0.056205,0.33148,0.02694,0.039733,0.15752
-0.69142,0.9439,0.41056,0.037505,0.40536,0.027139,0.10919,-0.1287
-0.88883,-0.67122,-0.34805,-0.044014,0.35959,0.029141,0.057142,0.14761
-0.60475,0.006503,0.25098,0.015957,0.38365,0.033331,0.070532,-0.14067
-0.6449,0.31564,-0.14749,-0.024347,0.38738,0.033402,0.070108,0.11821
-0.66274,-1.035,-0.083086,-0.03208,0.35755,0.034069,0.022805,-0.032368
-0.60755,1.0649,0.15553,-0.00049891,0.4125,0.03355,0.058542,-0.0001201
-0.76294,-1.361,-0.50265,-0.060431,0.34047,0.029654,-0.031492,0.068026
-0.60239,1.4011,0.38192,0.03026,0.43644,0.030527,0.041293,-0.10144
-0.73326,-1.2733,-0.44222,-0.077407,0.36419,0.030001,-0.026079,0.16981
-0.65112,0.73183,0.38162,-0.00027411,0.42178,0.032773,0.020666,-0.14055
-0.75975,-0.47149,-0.30669,-0.071343,0.38516,0.031502,-0.011886,0.15318
-0.58475,-0.25378,0.1748,-0.0039159,0.39376,0.032619,-0.0053039,-0.099954
-0.69637,0.58049,-0.12034,-0.0011284,0.40025,0.031002,0.0069041,0.064497
-0.80008,-1.0997,-0.26152,-0.014745,0.35189,0.034294,-0.036007,-0.018227
-0.6406,1.26,0.2366,0.039118,0.42494,0.035475,0.048447,-0.041762
-0.78222,-1.5371,-0.45143,-0.043134,0.3334,0.035468,-0.023818,0.065203
-0.67507,1.1758,0.38941,0.052888,0.41406,0.036553,0.060411,-0.12037
-0.73497,-1.0692,-0.48535,-0.03833,0.33453,0.037792,-0.01624,0.13977
-0.73448,0.56828,0.30879,0.042355,0.38719,0.027536,0.024648,-0.13933
-0.70957,-0.11679,-0.29106,-0.019125,0.36383,0.013469,0.0036225,0.13605
-0.7634,-0.47502,0.035392,0.012739,0.36038,0.020856,0.0040142,-0.075981
-0.60975,0.84718,0.021234,0.026908,0.40032,0.018449,0.052718,0.030716
-0.80084,-1.2045,-0.29829,-0.0038324,0.33507,0.017897,-0.016035,0.0096637
-0.69896,1.3366,0.29138,0.076846,0.41589,0.017551,0.057354,-0.059285
-0.68986,-1.3538,-0.48752,-0.010512,0.32411,0.011403,-0.03505,0.12965
-0.71053,1.0972,0.37851,0.080275,0.40869,0.010922,0.031506,-0.12979
-0.69362,-0.76588,-0.45263,-0.025015,0.345,0.0080979,-0.027125,0.14576
-0.68864,0.33187,0.22969,0.036401,0.38738,0.0085279,0.0031409,-0.11874
-0.70605,0.13693,-0.21849,-0.016954,0.3848,0.011249,-0.0012645,0.098667
-0.63865,-0.79837,-0.061456,-0.015567,0.36663,0.011608,-0.024634,-0.053201
-0.72598,1.0841,0.11918,0.0063736,0.42833,0.011557,0.025707,0.010297
-0.58464,-1.3943,-0.34894,-0.051041,0.35897,0.0091824,-0.046417,0.04802
-0.6388,1.2698,0.35354,0.041218,0.45147,0.010196,0.034268,-0.080143
-0.66196,-1.2831,-0.49848,-0.052113,0.36834,0.011814,-0.054264,0.14167
-0.61224,0.91661,0.39159,0.044301,0.44282,0.01526,0.011798,-0.1359
-0.71182,-0.6108,-0.36131,-0.031528,0.3912,0.013784,-0.031402,0.13951
-0.59003,-0.07785,0.21352,0.033401,0.41387,0.014426,-0.015836,-0.11305
-0.7232,0.43256,-0.080009,0.005044,0.4259,0.013784,-0.00030126,0.078224
-0.66038,-0.95656,-0.10425,-0.01276,0.38557,0.014958,-0.039635,-0.044099
-0.60587,1.1816,0.24661,0.020266,0.45122,0.016434,0.02983,-0.011121
-0.72256,-1.4228,-0.36502,-0.051516,0.36682,-0.020563,-0.046667,0.083773
-0.56385,1.2632,0.43608,0.033575,0.45162,-0.026101,0.039624,-0.10701
-0.72789,-1.1937,-0.4473,-0.0695,0.36852,-0.02433,-0.024659,0.14841
-0.64509,0.63522,0.37302,0.02044,0.42934,-0.025697,0.03394,-0.13926
-0.64065,-0.39122,-0.30847,-0.038188,0.39478,-0.027596,0.0090747,0.1399
-0.6615,-0.44961,0.11016,0.017793,0.39997,-0.030497,0.015734,-0.094308
-0.57997,0.62214,-0.011362,0.015263,0.42832,-0.031838,0.046694,0.065811
-0.71504,-1.2885,-0.21525,-0.016807,0.36941,-0.032461,-0.0020223,0.018377
-0.6368,1.1746,0.29409,0.038347,0.44524,-0.031068,0.074713,-0.049891
-0.60326,-1.4661,-0.42359,-0.057502,0.35937,-0.032281,0.0010281,0.10624
-0.61284,1.1908,0.4075,0.036157,0.44254,-0.033013,0.088186,-0.12614
-0.62833,-1.1569,-0.44705,-0.06257,0.36968,-0.03583,0.018187,0.1527
-0.64337,0.20005,0.29597,0.021628,0.41408,-0.035047,0.053212,-0.13585
-0.61216,-0.03497,-0.24204,-0.040597,0.39418,-0.036176,0.039283,0.12388
-0.60053,-0.66787,0.011739,-0.023326,0.38221,-0.035041,0.020268,-0.065978
-0.634,0.94134,0.081106,-0.015927,0.42875,-0.035304,0.064919,0.042033
-0.65555,-1.3694,-0.29194,-0.056275,0.36824,-0.035047,-0.0052525,0.036484
-0.62937,1.3282,0.33022,0.029098,0.45453,-0.035162,0.0684,-0.076809
-0.70115,-1.5606,-0.50109,-0.056372,0.37132,-0.032749,-0.017936,0.11235
-0.58872,0.78991,0.39201,0.049535,0.45127,-0.032409,0.042533,-0.12673
-0.67209,-0.81119,-0.44836,-0.036422,0.39228,-0.028309,-0.022226,0.1481
-0.52384,-0.096397,0.21559,0.039336,0.42398,-0.02553,-0.008335,-0.12234
-0.72895,0.23188,-0.18042,0.0003746,0.4217,-0.024888,-0.016028,0.094603
-0.63319,-0.78026,-0.10161,0.0078637,0.38958,-0.021692,-0.054971,-0.06116
-0.56374,1.1029,0.14426,0.039985,0.44537,-0.021063,-0.0035572,0.021662
-0.63778,-1.5881,-0.40782,-0.029113,0.36519,-0.021204,-0.079451,0.040256
-0.5573,1.283,0.36758,0.060833,0.44802,-0.020267,0.0044381,-0.077563
-0.72793,-1.4929,-0.52194,-0.046474,0.36144,-0.021102,-0.069491,0.12099
-0.58793,0.51025,0.37201,0.047686,0.43025,-0.020043,0.0021904,-0.13206
-0.61513,-0.53147,-0.396,-0.025336,0.38434,-0.024888,-0.032404,0.15805
-0.59249,-0.38828,0.13573,0.033986,0.39844,-0.02682,-0.017326,-0.11142
-0.60862,0.4723,-0.078544,0.00796,0.4122,-0.030901,0.015246,0.08056
-0.65166,-1.3206,-0.1759,-0.011148,0.36209,-0.033802,-0.018854,-0.015307
-0.55337,1.2314,0.25358,0.044339,0.43038,-0.033757,0.056006,-0.031784
-0.61778,-1.5874,-0.41766,-0.037315,0.34266,-0.036709,-0.024467,0.098765
-0.57956,1.1672,0.42673,0.050627,0.42849,-0.034007,0.050155,-0.12726
-0.63216,-1.2989,-0.44913,-0.054644,0.34913,-0.034662,-0.026849,0.16321
-0.56654,0.41117,0.36391,0.025617,0.40422,-0.030189,0.021084,-0.14566
-0.60449,-0.26677,-0.26045,-0.029845,0.37516,-0.030414,-0.010159,0.14252
-0.59354,-0.62298,0.099569,-0.0012247,0.37401,-0.028719,-0.022309,-0.078804
-0.60631,0.78409,0.057305,-0.00067875,0.41236,-0.022096,0.0061913,0.046171
-0.58812,-1.3296,-0.22956,-0.029408,0.35686,-0.01686,-0.067333,0.024559
-0.57813,1.2993,0.3315,0.02931,0.44145,-0.017553,0.0044766,-0.063691
-0.59693,-1.6634,-0.45653,-0.039056,0.35808,-0.014935,-0.07432,0.10594
-0.559,1.017,0.42437,0.03737,0.44291,-0.014877,0.010385,-0.12115
-0.6863,-0.963,-0.44844,-0.033936,0.37515,-0.018246,-0.042172,0.15357
-0.56116,0.14493,0.27363,0.029547,0.41517,-0.01256,0.0017987,-0.11509
-0.60456,0.020901,-0.23099,-0.010339,0.40059,-0.011681,-0.0028122,0.098059
-0.59221,-0.93725,-0.047921,0.0040742,0.37474,-0.011944,-0.029559,-0.0615
-0.61197,0.96883,0.099357,0.031449,0.42087,-0.013381,0.021899,0.018547
-0.62479,-1.5474,-0.3679,-0.011964,0.34505,-0.013221,-0.04345,0.023512
-0.5601,1.2969,0.33899,0.047609,0.43124,-0.013183,0.041101,-0.068364
-0.6398,-1.529,-0.52357,-0.038362,0.34875,-0.013728,-0.038023,0.12583
-0.59142,0.748,0.36802,0.044217,0.42998,-0.012457,0.035597,-0.13391
-0.61991,-0.64615,-0.44265,-0.021007,0.37818,-0.010898,-0.013312,0.15666
-0.60268,0.04185,0.16119,0.03423,0.40155,-0.0062966,0.0080472,-0.1251
-0.57633,0.34751,-0.16713,0.0085831,0.40871,-0.0074389,0.016858,0.10234
-0.57606,-1.0987,-0.16012,-0.0058428,0.3706,-0.011238,-0.027286,-0.033755
-0.54144,1.1306,0.17261,0.026779,0.43256,-0.010352,0.030704,-0.0068374
-0.57174,-1.5185,-0.4351,-0.032768,0.3523,-0.019119,-0.053179,0.066712
-0.59977,1.1999,0.38919,0.035444,0.43806,-0.010333,0.017584,-0.10655
