ds,y
9597,-0.579
9598,-0.58842
9599,-0.57491
9600,-0.58614
9601,-0.58155
9602,-0.57549
9603,-0.5893
9604,-0.57322
9605,-0.58345
9606,-0.58155
9607,-0.57404
9608,-0.58787
9609,-0.57508
9610,-0.57913
9611,-0.58632
9612,-0.56962
9613,-0.59022
9614,-0.57345
9615,-0.58226
9616,-0.58281
9617,-0.57787
9618,-0.57994
9619,-0.58666
9620,-0.56105
9621,-0.61186
9622,-0.58401
9623,-0.74154
9624,-0.69053
9625,-0.54196
9626,-0.79032
9627,-0.89062
9628,-0.47428
9629,-0.90806
9630,-0.84332
9631,-0.76754
9632,-0.66723
9633,-0.59754
9634,-0.79509
9635,-0.59252
9636,-0.6499
9637,-0.70046
9638,-0.80373
9639,-0.76131
9640,-0.65806
9641,-0.69579
9642,-0.84999
9643,-0.62532
9644,-0.87024
9645,-0.83119
9646,-0.64894
9647,-0.97937
9648,-0.63592
9649,-0.77229
9650,-0.79106
9651,-0.75791
9652,-0.791
9653,-0.66272
9654,-0.82223
9655,-0.79273
9656,-0.69163
9657,-0.77652
9658,-0.83713
9659,-0.71839
9660,-0.79357
9661,-0.67632
9662,-0.75962
9663,-0.71427
9664,-0.71501
9665,-0.8134
9666,-0.66617
9667,-0.82509
9668,-0.73401
9669,-0.71884
9670,-0.86632
9671,-0.71157
9672,-0.88864
9673,-0.69388
9674,-0.83757
9675,-0.74564
9676,-0.76052
9677,-0.7214
9678,-0.77324
9679,-0.75727
9680,-0.75567
9681,-0.74157
9682,-0.7262
9683,-0.82752
9684,-0.69337
9685,-0.91675
9686,-0.61984
9687,-0.83326
9688,-0.73094
9689,-0.72544
9690,-0.78271
9691,-0.72983
9692,-0.69392
9693,-0.84626
9694,-0.73589
9695,-0.70859
9696,-0.82578
9697,-0.60947
9698,-0.81974
9699,-0.80357
9700,-0.61695
9701,-0.76895
9702,-0.68091
9703,-0.74222
9704,-0.69418
9705,-0.70709
9706,-0.70858
9707,-0.75196
9708,-0.66396
9709,-0.71738
9710,-0.77122
9711,-0.66526
9712,-0.72265
9713,-0.67765
9714,-0.74086
9715,-0.70086
9716,-0.76601
9717,-0.7111
9718,-0.60819
9719,-0.80246
9720,-0.63096
9721,-0.67619
9722,-0.6302
9723,-0.7025
9724,-0.78191
9725,-0.60752
9726,-0.71321
9727,-0.66216
9728,-0.74857
9729,-0.75455
9730,-0.67379
9731,-0.79019
9732,-0.69109
9733,-0.77028
9734,-0.66778
9735,-0.7319
9736,-0.77216
9737,-0.7302
9738,-0.73175
9739,-0.7521
9740,-0.74356
9741,-0.65285
9742,-0.69998
9743,-0.70211
9744,-0.75069
9745,-0.70485
9746,-0.67101
9747,-0.70679
9748,-0.67514
9749,-0.67955
9750,-0.61618
9751,-0.81466
9752,-0.58753
9753,-0.69671
9754,-0.65705
9755,-0.66099
9756,-0.67478
9757,-0.5975
9758,-0.77246
9759,-0.61782
9760,-0.65553
9761,-0.62239
9762,-0.63767
9763,-0.69644
9764,-0.5657
9765,-0.72933
9766,-0.64017
9767,-0.644
9768,-0.64988
9769,-0.63305
9770,-0.70446
9771,-0.67753
9772,-0.576
9773,-0.7035
9774,-0.61529
9775,-0.62819
9776,-0.66843
9777,-0.62444
9778,-0.70738
9779,-0.58412
9780,-0.67772
9781,-0.61582
9782,-0.65357
9783,-0.7031
9784,-0.55191
9785,-0.65871
9786,-0.57362
9787,-0.63623
9788,-0.66462
9789,-0.59711
9790,-0.66119
9791,-0.58566
9792,-0.63677
9793,-0.61442
9794,-0.61707
9795,-0.62505
9796,-0.61926
9797,-0.60418
9798,-0.59711
9799,-0.59648
9800,-0.63549
9801,-0.64155
9802,-0.59832
9803,-0.62941
9804,-0.592
9805,-0.64138
9806,-0.59729
9807,-0.66151
9808,-0.6725
9809,-0.62412
9810,-0.59419
9811,-0.53391
9812,-0.60606
9813,-0.60368
9814,-0.55927
9815,-0.61067
9816,-0.52629
9817,-0.61216
9818,-0.59605
9819,-0.53471
9820,-0.64803
9821,-0.52474
9822,-0.60131
9823,-0.60263
9824,-0.51739
9825,-0.66004
9826,-0.5057
9827,-0.61661
9828,-0.58417
9829,-0.52772
9830,-0.64809
9831,-0.51168
9832,-0.61181
9833,-0.58037
9834,-0.53271
9835,-0.63577
9836,-0.51805
9837,-0.60243
9838,-0.5874
9839,-0.51782
9840,-0.65624
9841,-0.49293
9842,-0.61553
9843,-0.5715
9844,-0.52668
9845,-0.63578
9846,-0.50689
9847,-0.59333
9848,-0.58121
9849,-0.50443
9850,-0.6494
9851,-0.47501
9852,-0.61597
9853,-0.54565
9854,-0.52385
9855,-0.61536
9856,-0.49237
9857,-0.57281
9858,-0.58571
9859,-0.46059
9860,-0.6495
9861,-0.46711
9862,-0.55318
9863,-0.54066
9864,-0.50948
9865,-0.54525
9866,-0.56074
9867,-0.55439
9868,-0.5668
9869,-0.54574
9870,-0.5673
9871,-0.54624
9872,-0.55694
9873,-0.55666
9874,-0.55478
9875,-0.56638
9876,-0.54726
9877,-0.57133
9878,-0.55111
9879,-0.56498
9880,-0.55812
9881,-0.55585
9882,-0.56631
9883,-0.54831
9884,-0.56697
9885,-0.55345
9886,-0.56076
9887,-0.56008
9888,-0.55956
9889,-0.55814
9890,-0.55774
9891,-0.55805
9892,-0.55662
9893,-0.56134
9894,-0.55226
9895,-0.56443
9896,-0.55023
9897,-0.56404
9898,-0.55519
9899,-0.55797
9900,-0.5626
9901,-0.55009
9902,-0.56799
9903,-0.54944
9904,-0.56507
9905,-0.55518
9906,-0.55539
9907,-0.56388
9908,-0.5522
9909,-0.56441
9910,-0.55554
9911,-0.56117
9912,-0.55711
9913,-0.55888
9914,-0.55797
9915,-0.56073
9916,-0.55745
9917,-0.56145
9918,-0.55888
9919,-0.55741
9920,-0.5628
9921,-0.55464
9922,-0.56411
9923,-0.55585
9924,-0.55971
9925,-0.56159
9926,-0.55394
9927,-0.56563
9928,-0.55183
9929,-0.56287
9930,-0.55732
9931,-0.55776
9932,-0.56194
9933,-0.55652
9934,-0.56064
9935,-0.55917
9936,-0.5575
9937,-0.56159
9938,-0.5573
9939,-0.55992
9940,-0.56112
9941,-0.55636
9942,-0.56215
9943,-0.55786
9944,-0.55926
9945,-0.56181
9946,-0.55545
9947,-0.56402
9948,-0.5552
9949,-0.56091
9950,-0.55969
9951,-0.55645
9952,-0.56272
9953,-0.55575
9954,-0.5604
9955,-0.55982
9956,-0.55606
9957,-0.56199
9958,-0.55587
9959,-0.55922
9960,-0.55999
9961,-0.55565
9962,-0.56244
9963,-0.5563
9964,-0.55863
9965,-0.56127
9966,-0.5546
9967,-0.56381
9968,-0.55536
9969,-0.5599
9970,-0.5607
9971,-0.55451
9972,-0.56293
9973,-0.55588
9974,-0.55877
9975,-0.55995
9976,-0.55508
9977,-0.56211
9978,-0.55558
9979,-0.5583
9980,-0.5606
9981,-0.55405
9982,-0.56242
9983,-0.55568
9984,-0.55714
9985,-0.56159
9986,-0.55288
9987,-0.56252
9988,-0.55604
9989,-0.55657
9990,-0.56062
9991,-0.55393
9992,-0.56078
9993,-0.55618
9994,-0.55681
9995,-0.5622
9996,-0.55299
9997,-0.56256
9998,-0.55632
9999,-0.55457
